Product_ID,Product_Category,price$,storeID,supplierID,storeName,supplierName
P00234842,Health & Beauty,14.54,2,13,Tech Haven,Samsung Electronics
P00029242,Toys,3.54,5,18,InnoTech,Razer Inc.
P0097842,Health & Beauty,16.27,3,39,Sound Zone,Sonos Inc.
P00160942,Grocery,35.14,1,16,Electro Mart,Sony Corporation
P00136542,Health & Beauty,9.46,4,18,Game Zone,Razer Inc.
P00127942,Grocery,67.96,5,18,InnoTech,Razer Inc.
P00248542,Toys,63.55,3,39,Sound Zone,Sonos Inc.
P00145842,Clothing,67.95,1,16,Electro Mart,Sony Corporation
P00214342,Health & Beauty,46.67,4,18,Game Zone,Razer Inc.
P00161542,Electronics,15.26,1,16,Electro Mart,Sony Corporation
P00001942,Health & Beauty,50.17,3,39,Sound Zone,Sonos Inc.
P00328042,Toys,45.29,3,39,Sound Zone,Sonos Inc.
P00370242,Health & Beauty,14.95,2,13,Tech Haven,Samsung Electronics
P00340642,Health & Beauty,33.83,51,51,Pakistan,Pakistan
P00358242,Toys,62.86,4,18,Game Zone,Razer Inc.
P0096542,Home & Kitchen,53.88,6,9,Photo World,Canon Inc.
P0096942,Home & Kitchen,62.86,5,18,InnoTech,Razer Inc.
P00074142,Home & Kitchen,24.95,7,17,Health Zone,Garmin Ltd.
P00270042,Toys,32.97,5,18,InnoTech,Razer Inc.
P00223842,Electronics,6.5,5,18,InnoTech,Razer Inc.
P00014842,Grocery,59.86,3,39,Sound Zone,Sonos Inc.
P00274342,Electronics,60.19,3,39,Sound Zone,Sonos Inc.
P00208742,Grocery,62.85,4,18,Game Zone,Razer Inc.
P00304442,Grocery,37.82,1,16,Electro Mart,Sony Corporation
P00014042,Grocery,67.23,4,18,Game Zone,Razer Inc.
P00133442,Grocery,26.81,7,17,Health Zone,Garmin Ltd.
P00159842,Grocery,61.31,2,13,Tech Haven,Samsung Electronics
P00019942,Grocery,6.84,4,18,Game Zone,Razer Inc.
P00117042,Grocery,28.2,6,9,Photo World,Canon Inc.
P00141942,Health & Beauty,45.05,2,13,Tech Haven,Samsung Electronics
P00117942,Health & Beauty,9.71,3,39,Sound Zone,Sonos Inc.
P00001742,Toys,71.94,1,16,Electro Mart,Sony Corporation
P00315442,Grocery,40.57,1,16,Electro Mart,Sony Corporation
P00297642,Toys,28.18,4,18,Game Zone,Razer Inc.
P00088542,Health & Beauty,30.11,1,16,Electro Mart,Sony Corporation
P00089042,Furniture,3.31,4,18,Game Zone,Razer Inc.
P00175742,Toys,65.89,5,18,InnoTech,Razer Inc.
P00035542,Home & Kitchen,58.2,3,39,Sound Zone,Sonos Inc.
P00057942,Grocery,77.95,2,13,Tech Haven,Samsung Electronics
P00059442,Household Essentials,67.11,6,9,Photo World,Canon Inc.
P00278042,Grocery,27.41,4,18,Game Zone,Razer Inc.
P00154042,Grocery,52.74,1,16,Electro Mart,Sony Corporation
P00337942,Health & Beauty,56.42,3,39,Sound Zone,Sonos Inc.
P00229342,Health & Beauty,47.14,2,13,Tech Haven,Samsung Electronics
P00274242,Grocery,34.46,3,39,Sound Zone,Sonos Inc.
P00084642,Furniture,61.68,4,18,Game Zone,Razer Inc.
P00071242,Grocery,14.21,6,9,Photo World,Canon Inc.
P00050442,Grocery,68.22,4,18,Game Zone,Razer Inc.
P0097342,Grocery,46.15,5,18,InnoTech,Razer Inc.
P00269542,Patio & Garden,31.77,4,18,Game Zone,Razer Inc.
P00045542,Health & Beauty,64.76,3,39,Sound Zone,Sonos Inc.
P00139742,Toys,21.38,6,9,Photo World,Canon Inc.
P00332242,Grocery,56.66,2,13,Tech Haven,Samsung Electronics
P00205442,Health & Beauty,2.07,4,18,Game Zone,Razer Inc.
P00085542,Health & Beauty,21.99,2,13,Tech Haven,Samsung Electronics
P00183142,Office & School Supplies,47.76,7,17,Health Zone,Garmin Ltd.
P00298242,Toys,6.89,2,13,Tech Haven,Samsung Electronics
P00300942,"Arts, Crafts & Sewing",70.07,7,17,Health Zone,Garmin Ltd.
P00013942,Health & Beauty,16.75,1,16,Electro Mart,Sony Corporation
P00087042,Automotive,28.29,6,9,Photo World,Canon Inc.
P00087342,Health & Beauty,56.97,3,39,Sound Zone,Sonos Inc.
P00195642,Health & Beauty,24.26,3,39,Sound Zone,Sonos Inc.
P00035842,Health & Beauty,18.84,5,18,InnoTech,Razer Inc.
P00147342,Office & School Supplies,49.11,3,39,Sound Zone,Sonos Inc.
P00176842,Pets,14.27,2,13,Tech Haven,Samsung Electronics
P00275842,Electronics,66.44,5,18,InnoTech,Razer Inc.
P00351342,Grocery,76.12,3,39,Sound Zone,Sonos Inc.
P00184142,Toys,31.65,1,16,Electro Mart,Sony Corporation
P00317342,Toys,19.91,4,18,Game Zone,Razer Inc.
P00217242,Grocery,46.03,5,18,InnoTech,Razer Inc.
P00335442,Grocery,24.81,3,39,Sound Zone,Sonos Inc.
P0098342,Grocery,44.92,1,16,Electro Mart,Sony Corporation
P00079742,Grocery,17.79,4,18,Game Zone,Razer Inc.
P00143642,Grocery,9.14,1,16,Electro Mart,Sony Corporation
P00232342,Patio & Garden,59.69,3,39,Sound Zone,Sonos Inc.
P00179042,Patio & Garden,24.12,3,39,Sound Zone,Sonos Inc.
P00180942,Patio & Garden,32.15,2,13,Tech Haven,Samsung Electronics
P00265742,Health & Beauty,56.56,51,51,Pakistan,Pakistan
P00194542,Toys,53.12,4,18,Game Zone,Razer Inc.
P00127642,Grocery,73.77,6,9,Photo World,Canon Inc.
P00355142,Grocery,22.75,5,18,InnoTech,Razer Inc.
P00144642,Grocery,8.74,7,17,Health Zone,Garmin Ltd.
P00201342,Grocery,24.02,5,18,InnoTech,Razer Inc.
P00251942,Grocery,73.85,5,18,InnoTech,Razer Inc.
P00009342,Grocery,4.98,3,39,Sound Zone,Sonos Inc.
P00191442,Grocery,5.18,3,39,Sound Zone,Sonos Inc.
P00330642,Health & Beauty,45.71,4,18,Game Zone,Razer Inc.
P00238542,Health & Beauty,7.4,1,16,Electro Mart,Sony Corporation
P0094942,Clothing,75.69,4,18,Game Zone,Razer Inc.
P00068042,Home & Kitchen,4.35,7,17,Health Zone,Garmin Ltd.
P00005042,Household Essentials,38.07,2,13,Tech Haven,Samsung Electronics
P00102042,Health & Beauty,52.51,4,18,Game Zone,Razer Inc.
P00059742,Grocery,64.79,6,9,Photo World,Canon Inc.
P00248142,Health & Beauty,28.09,2,13,Tech Haven,Samsung Electronics
P00279342,Health & Beauty,53.83,3,39,Sound Zone,Sonos Inc.
P00267542,Grocery,38.67,1,16,Electro Mart,Sony Corporation
P00163342,Household Essentials,15.48,1,16,Electro Mart,Sony Corporation
P00116842,Electronics,77.23,4,18,Game Zone,Razer Inc.
P00348742,"Arts, Crafts & Sewing",19.76,1,16,Electro Mart,Sony Corporation
P00061142,Toys,47.49,4,18,Game Zone,Razer Inc.
P00015942,Household Essentials,19.59,5,18,InnoTech,Razer Inc.
P00346542,Automotive,33.21,3,39,Sound Zone,Sonos Inc.
P00188742,Toys,32.38,2,13,Tech Haven,Samsung Electronics
P00346942,Grocery,74.72,6,9,Photo World,Canon Inc.
P00007042,Grocery,20.49,4,18,Game Zone,Razer Inc.
P00240242,Grocery,3.83,1,16,Electro Mart,Sony Corporation
P00291042,Toys,44.8,3,39,Sound Zone,Sonos Inc.
P00244642,Patio & Garden,61.92,2,13,Tech Haven,Samsung Electronics
P00090542,"Arts, Crafts & Sewing",10.87,3,39,Sound Zone,Sonos Inc.
P00274142,Grocery,52.3,4,18,Game Zone,Razer Inc.
P00270542,Grocery,31.83,6,9,Photo World,Canon Inc.
P00057442,Health & Beauty,75.41,4,18,Game Zone,Razer Inc.
P00078142,Toys,6.86,5,18,InnoTech,Razer Inc.
P00245642,Health & Beauty,37.89,4,18,Game Zone,Razer Inc.
P00037542,Grocery,57.62,3,39,Sound Zone,Sonos Inc.
P00049842,Grocery,15.66,6,9,Photo World,Canon Inc.
P00022942,Health & Beauty,68.06,2,13,Tech Haven,Samsung Electronics
P00350442,Electronics,25.3,4,18,Game Zone,Razer Inc.
P00119542,Toys,19.69,2,13,Tech Haven,Samsung Electronics
P00025442,Grocery,44.13,7,17,Health Zone,Garmin Ltd.
P00080342,Grocery,19.45,2,13,Tech Haven,Samsung Electronics
P00338542,Grocery,10.54,7,17,Health Zone,Garmin Ltd.
P00246142,Grocery,52.42,1,16,Electro Mart,Sony Corporation
P00317642,Grocery,71.38,6,9,Photo World,Canon Inc.
P00170642,Health & Beauty,61.39,3,39,Sound Zone,Sonos Inc.
P00115442,Toys,66.28,3,39,Sound Zone,Sonos Inc.
P00212742,Health & Beauty,22.09,5,18,InnoTech,Razer Inc.
P00150742,Toys,2.49,3,39,Sound Zone,Sonos Inc.
P00109342,Health & Beauty,77.73,2,13,Tech Haven,Samsung Electronics
P00162642,Health & Beauty,16.35,5,18,InnoTech,Razer Inc.
P00017042,Toys,68.34,3,39,Sound Zone,Sonos Inc.
P00100842,Health & Beauty,6.67,1,16,Electro Mart,Sony Corporation
P00329442,Health & Beauty,26.7,4,18,Game Zone,Razer Inc.
P00303842,Health & Beauty,2.38,5,18,InnoTech,Razer Inc.
P00250242,Health & Beauty,67.27,3,39,Sound Zone,Sonos Inc.
P00012542,Health & Beauty,74.21,1,16,Electro Mart,Sony Corporation
P00152442,Toys,58.85,4,18,Game Zone,Razer Inc.
P00248342,Toys,18.73,1,16,Electro Mart,Sony Corporation
P00218642,Health & Beauty,22.47,3,39,Sound Zone,Sonos Inc.
P00241542,Grocery,44.34,3,39,Sound Zone,Sonos Inc.
P00346442,Grocery,58.61,2,13,Tech Haven,Samsung Electronics
P00295942,Electronics,29.43,51,51,Pakistan,Pakistan
P00270142,Health & Beauty,54.22,4,18,Game Zone,Razer Inc.
P0099042,Health & Beauty,57.68,6,9,Photo World,Canon Inc.
P00367142,Patio & Garden,27.41,5,18,InnoTech,Razer Inc.
P00118842,Health & Beauty,66.88,7,17,Health Zone,Garmin Ltd.
P00034842,Health & Beauty,22.57,5,18,InnoTech,Razer Inc.
P00001142,Health & Beauty,11.19,5,18,InnoTech,Razer Inc.
P00008842,Grocery,5.31,3,39,Sound Zone,Sonos Inc.
P00222142,Health & Beauty,31.16,3,39,Sound Zone,Sonos Inc.
P00189842,Home & Kitchen,62.32,4,18,Game Zone,Razer Inc.
P00198742,Grocery,49.49,1,16,Electro Mart,Sony Corporation
P00004242,Grocery,36.85,4,18,Game Zone,Razer Inc.
P00173942,Grocery,43.88,7,17,Health Zone,Garmin Ltd.
P00124642,"Arts, Crafts & Sewing",4.54,2,13,Tech Haven,Samsung Electronics
P00081142,Household Essentials,31.2,4,18,Game Zone,Razer Inc.
P00329542,Grocery,44.42,6,9,Photo World,Canon Inc.
P00020142,Baby,23.1,2,13,Tech Haven,Samsung Electronics
P00121342,Grocery,29.06,3,39,Sound Zone,Sonos Inc.
P00159542,Automotive,55.55,1,16,Electro Mart,Sony Corporation
P00115142,Grocery,58.77,1,16,Electro Mart,Sony Corporation
P00227542,Furniture,42.43,4,18,Game Zone,Razer Inc.
P00241642,Grocery,60.3,1,16,Electro Mart,Sony Corporation
P00226742,Patio & Garden,27.58,4,18,Game Zone,Razer Inc.
P00062842,Grocery,63.87,5,18,InnoTech,Razer Inc.
P00028842,Household Essentials,37.93,3,39,Sound Zone,Sonos Inc.
P00284642,Health & Beauty,47.53,2,13,Tech Haven,Samsung Electronics
P00250342,"Arts, Crafts & Sewing",20.55,6,9,Photo World,Canon Inc.
P00214142,Toys,52.66,4,18,Game Zone,Razer Inc.
P00188542,Health & Beauty,54.52,1,16,Electro Mart,Sony Corporation
P00088242,Household Essentials,20.36,3,39,Sound Zone,Sonos Inc.
P00121042,Office & School Supplies,3.87,2,13,Tech Haven,Samsung Electronics
P00116742,Patio & Garden,34.37,3,39,Sound Zone,Sonos Inc.
P00289642,Toys,57.35,4,18,Game Zone,Razer Inc.
P00227742,Health & Beauty,78.67,6,9,Photo World,Canon Inc.
P00127542,Grocery,68.39,4,18,Game Zone,Razer Inc.
P00323942,Toys,62.26,5,18,InnoTech,Razer Inc.
P00101142,Toys,31.61,4,18,Game Zone,Razer Inc.
P00129642,Health & Beauty,14.95,3,39,Sound Zone,Sonos Inc.
P00178642,Health & Beauty,18.66,6,9,Photo World,Canon Inc.
P00288442,Health & Beauty,42.64,2,13,Tech Haven,Samsung Electronics
P00274042,Grocery,19.48,4,18,Game Zone,Razer Inc.
P00091842,Toys,59.82,2,13,Tech Haven,Samsung Electronics
P00016042,Grocery,58.17,7,17,Health Zone,Garmin Ltd.
P00214242,Grocery,47.5,2,13,Tech Haven,Samsung Electronics
P00008542,Electronics,13.67,7,17,Health Zone,Garmin Ltd.
P00352142,Grocery,32.53,1,16,Electro Mart,Sony Corporation
P00150942,Household Essentials,67.55,6,9,Photo World,Canon Inc.
P00317442,Grocery,15.57,3,39,Sound Zone,Sonos Inc.
P00063342,Grocery,11.96,3,39,Sound Zone,Sonos Inc.
P00114542,Health & Beauty,64.76,5,18,InnoTech,Razer Inc.
P00156742,Health & Beauty,25.28,3,39,Sound Zone,Sonos Inc.
P00119242,"Books, Movies & Music",37.62,2,13,Tech Haven,Samsung Electronics
P00193042,Health & Beauty,49.15,5,18,InnoTech,Razer Inc.
P00036542,Clothing,54.6,3,39,Sound Zone,Sonos Inc.
P00181842,Patio & Garden,8.03,1,16,Electro Mart,Sony Corporation
P00304742,Toys,49.42,4,18,Game Zone,Razer Inc.
P00163842,Toys,16.66,5,18,InnoTech,Razer Inc.
P00028242,Household Essentials,48.04,3,39,Sound Zone,Sonos Inc.
P00028542,Household Essentials,31.35,1,16,Electro Mart,Sony Corporation
P00184442,Grocery,47.13,4,18,Game Zone,Razer Inc.
P00137542,Grocery,39.4,1,16,Electro Mart,Sony Corporation
P00150342,Toys,47.73,3,39,Sound Zone,Sonos Inc.
P00369742,Health & Beauty,75.5,3,39,Sound Zone,Sonos Inc.
P00277942,Grocery,20.57,2,13,Tech Haven,Samsung Electronics
P00207042,Health & Beauty,51.51,51,51,Pakistan,Pakistan
P00294542,Toys,48.16,4,18,Game Zone,Razer Inc.
P00033642,Health & Beauty,55.53,6,9,Photo World,Canon Inc.
P00086042,Toys,40.44,5,18,InnoTech,Razer Inc.
P00057742,Electronics,20.5,7,17,Health Zone,Garmin Ltd.
P00101942,Toys,16.24,5,18,InnoTech,Razer Inc.
P00113342,Grocery,48.57,5,18,InnoTech,Razer Inc.
P00052642,Health & Beauty,25.29,3,39,Sound Zone,Sonos Inc.
P00021642,Toys,50.81,3,39,Sound Zone,Sonos Inc.
P00007342,Toys,75.9,4,18,Game Zone,Razer Inc.
P00154742,Toys,46.05,1,16,Electro Mart,Sony Corporation
P00016342,Grocery,57.18,4,18,Game Zone,Razer Inc.
P00141842,Health & Beauty,48.51,7,17,Health Zone,Garmin Ltd.
P00197442,Toys,42.23,2,13,Tech Haven,Samsung Electronics
P00048642,Health & Beauty,77.36,4,18,Game Zone,Razer Inc.
P00358742,Health & Beauty,22.44,6,9,Photo World,Canon Inc.
P00370342,Toys,43.72,2,13,Tech Haven,Samsung Electronics
P00031442,Health & Beauty,60.34,3,39,Sound Zone,Sonos Inc.
P00128242,Health & Beauty,45.48,1,16,Electro Mart,Sony Corporation
P00211142,Health & Beauty,61.26,1,16,Electro Mart,Sony Corporation
P00152742,Health & Beauty,55.3,4,18,Game Zone,Razer Inc.
P00211042,Health & Beauty,7.57,1,16,Electro Mart,Sony Corporation
P00148342,Health & Beauty,49.18,4,18,Game Zone,Razer Inc.
P00134342,Health & Beauty,66.43,5,18,InnoTech,Razer Inc.
P00159942,Health & Beauty,45.86,3,39,Sound Zone,Sonos Inc.
P00031642,Health & Beauty,13.12,2,13,Tech Haven,Samsung Electronics
P00307342,Toys,30.67,6,9,Photo World,Canon Inc.
P00022542,Health & Beauty,44.6,4,18,Game Zone,Razer Inc.
P00323842,Electronics,73.06,1,16,Electro Mart,Sony Corporation
P00252442,Toys,14.45,3,39,Sound Zone,Sonos Inc.
P00304842,Toys,21.23,2,13,Tech Haven,Samsung Electronics
P00240142,Health & Beauty,76.74,3,39,Sound Zone,Sonos Inc.
P00140042,Grocery,74.53,4,18,Game Zone,Razer Inc.
P00289042,Toys,21.08,6,9,Photo World,Canon Inc.
P00141442,Toys,45.82,4,18,Game Zone,Razer Inc.
P00345742,Grocery,42.51,5,18,InnoTech,Razer Inc.
P00065342,Electronics,3.46,4,18,Game Zone,Razer Inc.
P00298142,Health & Beauty,51.36,3,39,Sound Zone,Sonos Inc.
P00111542,Electronics,26.81,6,9,Photo World,Canon Inc.
P00347242,Toys,30.55,2,13,Tech Haven,Samsung Electronics
P00277642,Electronics,77.32,4,18,Game Zone,Razer Inc.
P00024042,Baby,54.31,2,13,Tech Haven,Samsung Electronics
P00064942,Toys,34.98,7,17,Health Zone,Garmin Ltd.
P00112442,Household Essentials,15.84,2,13,Tech Haven,Samsung Electronics
P00312942,Toys,75.29,7,17,Health Zone,Garmin Ltd.
P00125742,Toys,5.33,1,16,Electro Mart,Sony Corporation
P00285742,Toys,60.67,6,9,Photo World,Canon Inc.
P00004842,Home & Kitchen,45.62,3,39,Sound Zone,Sonos Inc.
P00010242,Health & Beauty,71.26,3,39,Sound Zone,Sonos Inc.
P00014742,Patio & Garden,70.76,5,18,InnoTech,Razer Inc.
P00079442,Toys,65.63,3,39,Sound Zone,Sonos Inc.
P00208942,Household Essentials,77.38,2,13,Tech Haven,Samsung Electronics
P00322342,Health & Beauty,2.43,5,18,InnoTech,Razer Inc.
P00309142,Grocery,28.13,3,39,Sound Zone,Sonos Inc.
P00305142,Grocery,40.53,1,16,Electro Mart,Sony Corporation
P00128042,Grocery,50.6,4,18,Game Zone,Razer Inc.
P00229742,Grocery,36.01,5,18,InnoTech,Razer Inc.
P00194642,Grocery,26.43,3,39,Sound Zone,Sonos Inc.
P00149542,Grocery,61.27,1,16,Electro Mart,Sony Corporation
P00138242,Grocery,10.6,4,18,Game Zone,Razer Inc.
P00035242,Toys,64.69,1,16,Electro Mart,Sony Corporation
P00135842,Health & Beauty,60.47,3,39,Sound Zone,Sonos Inc.
P00035742,Patio & Garden,77.26,3,39,Sound Zone,Sonos Inc.
P00019142,Patio & Garden,32.39,2,13,Tech Haven,Samsung Electronics
P00188442,Health & Beauty,18.79,51,51,Pakistan,Pakistan
P00346342,Grocery,57.88,4,18,Game Zone,Razer Inc.
P00111042,Office & School Supplies,12.5,6,9,Photo World,Canon Inc.
P00238442,Household Essentials,21.06,5,18,InnoTech,Razer Inc.
P00270242,Toys,43.9,7,17,Health Zone,Garmin Ltd.
P00197342,Grocery,41.81,5,18,InnoTech,Razer Inc.
P00318142,Electronics,60.26,5,18,InnoTech,Razer Inc.
P00049642,Toys,29.53,3,39,Sound Zone,Sonos Inc.
P00303642,Toys,66.19,3,39,Sound Zone,Sonos Inc.
P00071442,Office & School Supplies,34,4,18,Game Zone,Razer Inc.
P00226442,Patio & Garden,65.16,1,16,Electro Mart,Sony Corporation
P0098542,Toys,7.71,4,18,Game Zone,Razer Inc.
P00231142,Health & Beauty,69.07,7,17,Health Zone,Garmin Ltd.
P00031542,Health & Beauty,22.75,2,13,Tech Haven,Samsung Electronics
P00053842,Clothing,33.68,4,18,Game Zone,Razer Inc.
P00176042,Toys,18.08,6,9,Photo World,Canon Inc.
P00116142,Automotive,75.74,2,13,Tech Haven,Samsung Electronics
P00089442,Toys,55.28,3,39,Sound Zone,Sonos Inc.
P00128942,Grocery,31.98,1,16,Electro Mart,Sony Corporation
P00139942,Health & Beauty,44.71,1,16,Electro Mart,Sony Corporation
P00194442,Health & Beauty,24.03,4,18,Game Zone,Razer Inc.
P00178442,Health & Beauty,69.64,1,16,Electro Mart,Sony Corporation
P00119742,Health & Beauty,26.25,4,18,Game Zone,Razer Inc.
P00279642,Baby,53.38,5,18,InnoTech,Razer Inc.
P00048142,Grocery,13.03,3,39,Sound Zone,Sonos Inc.
P00042942,Grocery,43.05,2,13,Tech Haven,Samsung Electronics
P00241242,Grocery,78.75,6,9,Photo World,Canon Inc.
P00250542,Clothing,21.9,4,18,Game Zone,Razer Inc.
P00100442,Electronics,18.73,1,16,Electro Mart,Sony Corporation
P00279142,Baby,36.93,3,39,Sound Zone,Sonos Inc.
P00256542,Household Essentials,44.54,2,13,Tech Haven,Samsung Electronics
P00272042,Toys,25.55,3,39,Sound Zone,Sonos Inc.
P00057642,Grocery,4.9,4,18,Game Zone,Razer Inc.
P00348542,Grocery,20.59,6,9,Photo World,Canon Inc.
P00310242,Baby,18.27,4,18,Game Zone,Razer Inc.
P00350542,Toys,21.83,5,18,InnoTech,Razer Inc.
P00318942,Toys,43.3,4,18,Game Zone,Razer Inc.
P00150142,Toys,18.78,3,39,Sound Zone,Sonos Inc.
P00062742,Toys,18.45,6,9,Photo World,Canon Inc.
P00367042,Toys,41.53,2,13,Tech Haven,Samsung Electronics
P00070042,Grocery,53.46,4,18,Game Zone,Razer Inc.
P00211942,Toys,41.45,2,13,Tech Haven,Samsung Electronics
P00252842,Toys,19.89,7,17,Health Zone,Garmin Ltd.
P00341342,Grocery,3.95,2,13,Tech Haven,Samsung Electronics
P00117342,Grocery,39.11,7,17,Health Zone,Garmin Ltd.
P00044342,Toys,76.89,1,16,Electro Mart,Sony Corporation
P00090942,Grocery,36.53,6,9,Photo World,Canon Inc.
P00302742,Toys,39.19,3,39,Sound Zone,Sonos Inc.
P00286842,Health & Beauty,60.4,3,39,Sound Zone,Sonos Inc.
P00102342,Toys,50.08,5,18,InnoTech,Razer Inc.
P00104542,Toys,73.39,3,39,Sound Zone,Sonos Inc.
P00360042,Toys,6.3,2,13,Tech Haven,Samsung Electronics
P00307642,Health & Beauty,45.4,5,18,InnoTech,Razer Inc.
P00052842,Automotive,68.54,3,39,Sound Zone,Sonos Inc.
P00057542,Home & Kitchen,58.94,1,16,Electro Mart,Sony Corporation
P00282842,Health & Beauty,3,4,18,Game Zone,Razer Inc.
P00281542,Health & Beauty,54.1,5,18,InnoTech,Razer Inc.
P00367542,Health & Beauty,20.81,3,39,Sound Zone,Sonos Inc.
P00253042,Toys,15.66,1,16,Electro Mart,Sony Corporation
P00221942,Grocery,62.75,4,18,Game Zone,Razer Inc.
P00288342,Toys,47.56,1,16,Electro Mart,Sony Corporation
P00115542,Toys,58.87,3,39,Sound Zone,Sonos Inc.
P00321942,Health & Beauty,37.98,3,39,Sound Zone,Sonos Inc.
P00100142,Automotive,64.99,2,13,Tech Haven,Samsung Electronics
P00313542,Health & Beauty,50.73,51,51,Pakistan,Pakistan
P00120142,Health & Beauty,25.9,4,18,Game Zone,Razer Inc.
P00129742,Health & Beauty,5.5,6,9,Photo World,Canon Inc.
P00182742,Grocery,8.63,5,18,InnoTech,Razer Inc.
P00020342,Grocery,20.45,7,17,Health Zone,Garmin Ltd.
P00158142,Toys,71.26,5,18,InnoTech,Razer Inc.
P00002142,Grocery,73.15,5,18,InnoTech,Razer Inc.
P00247742,Toys,51.21,3,39,Sound Zone,Sonos Inc.
P00092642,Health & Beauty,58.12,3,39,Sound Zone,Sonos Inc.
P00051142,Toys,5.53,4,18,Game Zone,Razer Inc.
P00005642,Toys,36.23,1,16,Electro Mart,Sony Corporation
P00102242,Toys,38.59,4,18,Game Zone,Razer Inc.
P00283242,Health & Beauty,3.64,7,17,Health Zone,Garmin Ltd.
P00017742,Toys,63.26,2,13,Tech Haven,Samsung Electronics
P00247642,Baby,50.5,4,18,Game Zone,Razer Inc.
P0009942,Health & Beauty,43.46,6,9,Photo World,Canon Inc.
P00155742,Toys,72.34,2,13,Tech Haven,Samsung Electronics
P00023642,Toys,52.71,3,39,Sound Zone,Sonos Inc.
P00307542,Grocery,72.29,1,16,Electro Mart,Sony Corporation
P00125342,Patio & Garden,76.85,1,16,Electro Mart,Sony Corporation
P00367242,Patio & Garden,21.83,4,18,Game Zone,Razer Inc.
P0095142,Electronics,50.08,1,16,Electro Mart,Sony Corporation
P00023142,Health & Beauty,35.7,4,18,Game Zone,Razer Inc.
P00127342,Grocery,65.94,5,18,InnoTech,Razer Inc.
P00153742,Toys,4.41,3,39,Sound Zone,Sonos Inc.
P00117742,Toys,4.67,2,13,Tech Haven,Samsung Electronics
P00143342,Grocery,50.32,6,9,Photo World,Canon Inc.
P00277542,Grocery,35.64,4,18,Game Zone,Razer Inc.
P00324942,Health & Beauty,23.2,1,16,Electro Mart,Sony Corporation
P00092242,Health & Beauty,27.7,3,39,Sound Zone,Sonos Inc.
P00355942,Toys,17.76,2,13,Tech Haven,Samsung Electronics
P00013342,Baby,64.84,3,39,Sound Zone,Sonos Inc.
P00089542,Health & Beauty,32.49,4,18,Game Zone,Razer Inc.
P00107642,Health & Beauty,30.82,6,9,Photo World,Canon Inc.
P00267142,Toys,60.78,4,18,Game Zone,Razer Inc.
P00021842,Health & Beauty,51.41,5,18,InnoTech,Razer Inc.
P00182242,Grocery,68.82,4,18,Game Zone,Razer Inc.
P00050342,Health & Beauty,52.12,3,39,Sound Zone,Sonos Inc.
P0099742,Home & Kitchen,56.92,6,9,Photo World,Canon Inc.
P00212342,Toys,37.12,2,13,Tech Haven,Samsung Electronics
P00153642,Toys,41.71,4,18,Game Zone,Razer Inc.
P00244042,Grocery,57.97,2,13,Tech Haven,Samsung Electronics
P00049442,Grocery,53.24,7,17,Health Zone,Garmin Ltd.
P00068942,Health & Beauty,4.31,2,13,Tech Haven,Samsung Electronics
P00029842,Toys,21.18,7,17,Health Zone,Garmin Ltd.
P00089242,Electronics,25.09,1,16,Electro Mart,Sony Corporation
P00322742,Toys,20.39,6,9,Photo World,Canon Inc.
P00168742,Grocery,12.61,3,39,Sound Zone,Sonos Inc.
